draw_date,weekday,n1,n2,n3,n4,n5,n6,jolly,superstar,source,draw_number,jackpot
2021-08-28,Sabato,44,54,56,63,76,77,61,75,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-31,Martedì,3,5,10,44,76,77,19,71,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-02,Giovedì,5,15,39,72,76,80,12,6,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-04,Sabato,7,60,68,71,79,80,53,68,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-07,Martedì,7,20,21,31,67,89,63,89,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-09,Giovedì,6,58,64,73,76,86,59,45,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-11,Sabato,1,30,36,49,75,85,33,73,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-14,Martedì,3,14,42,52,69,81,63,3,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-16,Giovedì,12,16,40,46,47,83,57,16,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-18,Sabato,22,56,60,73,76,80,81,4,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-21,Martedì,5,6,29,59,68,74,54,53,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-23,Giovedì,8,21,38,42,49,51,2,58,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-25,Sabato,11,19,61,62,75,76,43,24,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-28,Martedì,14,18,19,33,34,80,48,19,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-09-30,Giovedì,7,32,33,36,45,47,43,19,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-02,Sabato,9,19,40,62,67,71,52,58,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-05,Martedì,21,40,62,66,73,85,58,67,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-07,Giovedì,15,18,22,26,66,77,67,78,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-09,Sabato,7,9,70,72,77,86,53,20,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-12,Martedì,46,53,55,60,64,90,77,72,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-14,Giovedì,8,14,25,59,60,88,27,31,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-16,Sabato,32,41,50,57,67,89,13,90,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-19,Martedì,21,28,38,42,66,88,60,6,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-21,Giovedì,9,10,26,27,77,86,16,23,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-23,Sabato,1,11,12,15,20,83,46,80,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-26,Martedì,20,24,25,49,57,68,16,53,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-28,Giovedì,2,25,34,67,73,77,36,11,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-10-30,Sabato,20,31,41,43,48,79,26,46,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-02,Martedì,22,27,51,55,77,86,33,42,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-04,Giovedì,22,25,38,41,61,68,24,3,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-06,Sabato,6,21,56,63,81,85,51,61,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-09,Martedì,3,6,14,17,54,60,83,78,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-11,Giovedì,4,23,52,65,79,88,37,53,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-13,Sabato,13,40,60,66,73,75,23,49,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-16,Martedì,7,17,19,38,66,71,90,35,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-18,Giovedì,22,24,38,42,44,87,67,13,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-20,Sabato,7,48,58,60,86,87,55,22,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-23,Martedì,6,17,23,24,43,72,81,30,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-25,Giovedì,6,45,61,82,84,88,16,36,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-27,Sabato,24,30,38,47,48,78,8,57,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-11-30,Martedì,11,34,44,64,75,82,48,5,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-02,Giovedì,15,24,48,60,70,89,34,17,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-04,Sabato,37,43,68,72,76,85,27,11,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-07,Martedì,9,12,23,38,59,88,76,18,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-09,Giovedì,10,48,70,75,79,83,82,77,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-11,Sabato,7,17,45,64,76,81,42,72,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-14,Martedì,35,59,64,65,68,73,50,49,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-16,Giovedì,12,35,37,41,75,76,16,13,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-18,Sabato,6,31,44,57,73,77,61,80,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-21,Martedì,30,49,61,62,79,87,63,48,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-23,Giovedì,11,15,17,37,54,89,8,38,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-27,Lunedì,6,10,11,41,61,80,76,47,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-28,Martedì,13,19,47,70,77,83,31,59,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-12-30,Giovedì,10,20,40,55,68,86,26,76,xls:it-superenalotto-past-draws-archive (5).xls,,
2022-01-03,Lunedì,9,47,50,67,73,74,85,49,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-04,Martedì,5,18,59,78,81,89,10,9,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-08,Sabato,35,42,49,63,68,78,1,33,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-10,Lunedì,3,25,30,58,66,84,72,55,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-11,Martedì,15,22,24,33,38,71,47,45,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-13,Giovedì,10,34,56,66,78,87,52,29,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-15,Sabato,6,19,48,51,73,89,32,40,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-18,Martedì,33,34,43,46,49,66,87,78,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-20,Giovedì,32,33,37,53,77,79,76,61,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-22,Sabato,5,13,27,37,50,59,76,47,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-25,Martedì,4,13,16,21,23,50,63,79,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-27,Giovedì,30,53,63,74,83,88,44,27,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-01-29,Sabato,1,23,63,79,82,89,68,52,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-01,Martedì,5,10,29,31,47,58,34,44,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-03,Giovedì,21,26,28,35,65,77,46,60,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-05,Sabato,30,39,48,55,76,81,82,11,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-08,Martedì,36,38,57,62,64,81,68,28,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-10,Giovedì,25,35,51,52,58,59,82,71,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-12,Sabato,14,22,27,47,68,77,44,45,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-15,Martedì,1,9,44,49,60,74,70,38,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-17,Giovedì,36,48,67,77,85,87,38,74,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-19,Sabato,9,13,15,65,74,81,66,24,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-22,Martedì,9,15,29,59,64,74,22,16,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-24,Giovedì,16,28,38,52,69,73,17,47,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-02-26,Sabato,6,24,38,52,84,87,4,81,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-01,Martedì,15,44,60,79,81,83,64,64,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-03,Giovedì,31,33,40,43,47,80,2,21,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-05,Sabato,3,9,58,66,68,80,35,77,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-08,Martedì,3,15,16,21,31,80,24,70,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-10,Giovedì,18,34,39,47,52,66,22,69,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-12,Sabato,24,32,41,56,76,80,10,11,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-15,Martedì,8,22,53,65,75,86,55,44,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-17,Giovedì,14,52,53,54,55,86,34,29,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-19,Sabato,20,41,61,67,73,83,4,83,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-22,Martedì,27,30,49,68,74,88,64,11,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-24,Giovedì,15,35,37,48,62,77,28,50,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-26,Sabato,22,38,74,81,84,89,72,45,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-29,Martedì,9,32,48,55,68,72,36,68,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-03-31,Giovedì,15,43,51,59,64,74,11,39,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-02,Sabato,24,35,45,54,65,68,7,9,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-05,Martedì,5,21,48,63,83,86,30,70,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-07,Giovedì,11,20,42,43,51,86,71,87,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-09,Sabato,2,22,27,42,52,89,36,19,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-12,Martedì,15,27,32,51,74,77,44,22,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-14,Giovedì,5,8,22,38,50,55,12,89,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-16,Sabato,7,21,25,69,76,77,70,74,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-19,Martedì,32,41,63,71,76,89,1,24,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-21,Giovedì,17,32,46,49,77,88,48,19,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-23,Sabato,6,18,23,33,57,71,65,32,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-26,Martedì,20,44,62,64,67,78,79,40,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-28,Giovedì,24,61,65,67,71,90,14,74,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-04-30,Sabato,22,25,34,52,72,85,14,71,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-03,Martedì,13,24,44,47,66,80,46,81,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-05,Giovedì,25,31,37,38,77,82,43,8,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-07,Sabato,29,41,43,46,51,81,48,39,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-10,Martedì,25,37,47,55,73,81,67,5,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-12,Giovedì,21,26,28,54,80,85,4,37,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-14,Sabato,13,19,39,42,73,83,60,11,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-17,Martedì,26,29,32,48,65,79,53,61,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-19,Giovedì,2,9,13,39,40,89,6,43,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-21,Sabato,2,20,25,67,78,80,71,28,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-24,Martedì,22,24,25,32,46,73,29,62,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-26,Giovedì,10,14,17,32,45,87,18,70,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-28,Sabato,27,42,55,65,84,90,53,64,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-05-31,Martedì,21,34,35,48,63,82,17,14,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-04,Sabato,2,35,41,43,65,71,12,50,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-06,Lunedì,8,22,31,53,59,86,75,74,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-07,Martedì,21,31,49,69,77,90,40,22,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-09,Giovedì,4,12,20,32,56,88,25,78,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-11,Sabato,5,8,18,28,33,59,9,83,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-14,Martedì,7,34,48,50,53,67,52,52,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-16,Giovedì,31,54,56,60,66,82,29,13,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-18,Sabato,2,12,16,27,74,78,58,65,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-21,Martedì,12,16,32,46,60,83,54,52,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-23,Giovedì,34,37,52,55,56,66,79,16,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-25,Sabato,4,30,42,46,58,89,29,88,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-28,Martedì,19,32,36,55,71,81,48,64,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-06-30,Giovedì,6,9,12,16,32,79,26,40,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-02,Sabato,1,5,25,34,38,66,51,21,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-05,Martedì,16,17,49,66,82,86,1,67,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-07,Giovedì,17,24,25,35,66,73,54,1,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-09,Sabato,28,31,41,51,70,83,80,24,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-12,Martedì,11,56,63,66,68,72,58,68,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-14,Giovedì,3,11,28,39,65,75,48,51,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-16,Sabato,28,29,38,43,62,71,75,49,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-19,Martedì,2,17,27,44,78,79,59,1,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-21,Giovedì,7,14,24,43,44,90,66,19,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-23,Sabato,29,32,46,56,66,90,21,89,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-26,Martedì,8,31,34,44,56,77,36,9,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-28,Giovedì,19,20,22,54,72,88,50,56,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-07-30,Sabato,7,25,28,62,80,87,54,49,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-02,Martedì,9,25,26,49,68,74,81,59,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-04,Giovedì,20,23,45,66,83,87,16,61,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-06,Sabato,1,21,29,40,42,58,25,70,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-09,Martedì,15,25,26,29,38,39,82,41,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-11,Giovedì,6,32,34,56,58,87,23,88,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-13,Sabato,8,49,62,65,83,88,45,64,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-16,Martedì,13,19,59,74,81,84,2,51,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-18,Giovedì,5,25,42,51,71,84,38,9,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-20,Sabato,19,28,31,58,77,85,73,88,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-23,Martedì,7,44,47,51,52,85,89,72,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-25,Giovedì,33,41,42,84,86,88,38,79,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-27,Sabato,3,5,15,39,45,80,10,83,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-08-30,Martedì,6,11,23,45,57,75,44,45,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-01,Giovedì,2,5,13,19,54,89,40,50,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-03,Sabato,22,25,30,37,44,76,1,74,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-06,Martedì,11,13,19,34,49,52,37,27,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-08,Giovedì,18,26,39,50,71,90,41,35,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-10,Sabato,62,66,68,70,75,83,30,64,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-13,Martedì,5,9,16,20,23,69,31,46,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-15,Giovedì,27,34,42,59,72,76,25,35,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-17,Sabato,1,10,14,18,42,60,39,35,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-20,Martedì,1,38,39,40,50,83,44,9,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-22,Giovedì,15,30,42,65,75,81,72,85,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-24,Sabato,19,26,35,44,49,65,24,32,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-27,Martedì,5,22,42,49,62,63,80,36,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-09-29,Giovedì,6,35,37,46,59,86,84,38,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-01,Sabato,3,11,14,26,67,82,75,59,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-04,Martedì,4,9,55,68,80,84,38,55,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-06,Giovedì,10,20,28,62,70,87,59,26,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-08,Sabato,26,33,41,51,80,84,15,44,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-11,Martedì,1,33,35,39,46,58,15,48,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-13,Giovedì,4,20,64,65,69,79,81,20,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-15,Sabato,12,26,34,69,74,83,66,68,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-18,Martedì,4,5,31,56,57,59,51,75,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-20,Giovedì,6,8,39,65,67,69,32,7,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-22,Sabato,3,28,31,43,53,59,7,22,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-25,Martedì,1,19,41,48,68,71,25,45,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-27,Giovedì,27,28,32,40,49,72,53,70,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-29,Sabato,15,32,66,74,79,86,84,54,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-10-31,Lunedì,12,17,32,64,81,84,11,5,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-03,Giovedì,10,15,37,40,43,59,5,67,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-05,Sabato,11,18,41,50,63,74,81,21,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-08,Martedì,15,31,33,44,46,73,79,3,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-10,Giovedì,10,16,18,34,39,45,87,3,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-12,Sabato,19,32,51,61,71,82,48,35,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-15,Martedì,13,21,23,33,48,86,28,1,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-17,Giovedì,3,6,39,48,52,88,9,6,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-19,Sabato,19,30,44,48,58,72,40,33,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-22,Martedì,14,22,23,35,41,64,17,14,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-24,Giovedì,25,58,66,78,81,88,76,3,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-26,Sabato,3,8,42,48,61,72,56,34,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-11-29,Martedì,18,33,43,60,61,78,20,52,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-01,Giovedì,4,13,32,54,56,68,67,25,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-03,Sabato,4,37,38,53,73,79,29,90,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-06,Martedì,12,21,31,39,70,83,16,59,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-10,Sabato,29,50,55,56,76,81,9,47,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-12,Lunedì,16,33,51,54,68,86,42,82,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-13,Martedì,32,40,51,61,75,76,72,21,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-15,Giovedì,3,4,30,32,39,65,43,66,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-17,Sabato,8,21,24,54,68,70,12,76,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-20,Martedì,7,12,23,73,81,87,35,8,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-22,Giovedì,9,25,34,39,54,64,87,22,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-24,Sabato,9,23,29,69,72,81,8,79,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-27,Martedì,3,37,39,44,68,72,11,21,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-29,Giovedì,2,19,34,37,46,58,62,69,xls:it-superenalotto-past-draws-archive (4).xls,,
2022-12-31,Sabato,9,15,30,37,44,72,75,21,xls:it-superenalotto-past-draws-archive (4).xls,,
2023-01-03,Martedì,8,10,30,34,51,71,20,27,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-05,Giovedì,5,9,13,15,50,64,68,43,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-07,Sabato,17,41,54,60,67,86,51,12,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-10,Martedì,21,24,31,32,56,83,78,40,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-12,Giovedì,9,10,22,41,44,85,5,51,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-14,Sabato,37,44,52,58,74,78,65,67,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-17,Martedì,9,10,14,40,60,68,21,9,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-19,Giovedì,29,47,57,59,67,87,6,48,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-21,Sabato,22,61,66,72,80,82,67,79,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-24,Martedì,3,7,20,55,75,80,88,44,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-26,Giovedì,6,25,34,60,79,86,48,81,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-28,Sabato,19,23,53,58,61,82,73,52,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-01-31,Martedì,13,15,23,39,41,46,30,42,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-02,Giovedì,3,14,19,28,70,80,83,7,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-04,Sabato,3,42,46,49,68,81,4,81,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-07,Martedì,24,54,58,65,81,89,63,20,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-09,Giovedì,3,10,25,44,57,90,53,68,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-11,Sabato,4,24,25,28,31,68,79,65,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-14,Martedì,19,22,67,71,79,85,23,13,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-16,Giovedì,1,38,47,52,56,66,72,23,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-18,Sabato,22,46,52,57,65,72,31,2,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-21,Martedì,7,31,44,63,80,83,87,77,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-23,Giovedì,6,29,34,52,58,68,59,12,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-25,Sabato,6,42,52,72,85,89,56,28,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-02-28,Martedì,7,16,47,49,50,73,45,41,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-02,Giovedì,9,24,28,37,44,81,51,72,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-04,Sabato,4,22,24,29,49,58,69,8,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-07,Martedì,2,38,49,64,81,89,43,10,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-09,Giovedì,1,19,30,41,42,77,61,32,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-11,Sabato,23,42,46,54,58,79,40,69,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-14,Martedì,8,20,25,64,87,88,75,34,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-16,Giovedì,25,28,36,45,48,86,50,51,xls:it-superenalotto-past-draws-archive (3).xls,,
2023-03-18,Sabato,35,37,43,47,69,73,16,47,xls:it-superenalotto-past-draws-archive (3).xls,,
